ID_atlet,ID_pertandingan,medali
3177,34,emas
61,34,emas
4061,34,emas
3938,34,emas
3498,34,perak
747,34,perak
75,34,perak
2626,34,perak
2361,34,perak
2821,34,perak
3150,34,perak
2767,34,perak
464,34,perak
208,34,perak
1012,34,perak
1245,34,perak
2090,34,perak
1931,34,perak
644,34,perak
1581,34,perak
4198,34,perak
3749,34,perak
3297,34,perunggu
41,34,perunggu
116,34,perunggu
3105,34,perunggu
56,34,perunggu
574,34,perunggu
1140,34,perunggu
600,34,perunggu
4196,34,perunggu
1760,34,perunggu
4789,34,perunggu
3717,34,perunggu
4693,34,perunggu
3569,34,perunggu
3106,34,perunggu
13,34,perunggu
3568,34,perunggu
296,34,perunggu
1607,34,#4
3542,34,#4
90,34,#4
93,34,#4
1704,34,#4
3257,34,#4
2777,34,#4
4808,34,#4
3556,34,#4
1730,34,#4
3285,34,#4
95,34,#4
2233,34,#4
4816,34,#4
3259,34,#4
3260,34,#4
220,34,#4
3247,34,#4
601,34,#4
3250,34,#4
2546,34,#5
2217,34,#5
3898,34,#5
1687,34,#5
4046,34,#5
4194,34,#5
3801,34,#5
2039,34,#5
4111,34,#5
2389,34,#5
2830,34,#5
4278,34,#5
3895,34,#5
4116,34,#5
2405,34,#5
521,34,#5
4735,34,#5
2307,34,#5
1468,34,#6
122,34,#6
3854,34,#6
941,34,#6
1509,34,#6
2855,34,#6
2846,34,#6
1024,34,#6
2341,34,#6
4623,34,#6
1242,34,#6
3833,34,#6
215,34,#6
1321,34,#6
2173,34,#6
1362,34,#6
1589,34,#6
2847,34,#6
1497,34,#7
2852,34,#7
2175,34,#7
2029,34,#7
1317,34,#7
677,34,#7
2345,34,#7
907,34,#7
2153,34,#7
4352,34,#7
881,34,#7
2531,34,#7
1547,34,#7
3972,34,#7
1545,34,#7
3414,34,#7
1536,34,#7
2670,34,#7
3605,34,#8
3354,34,#8
4610,34,#8
3082,34,#8
2058,34,#8
1503,34,#8
2340,34,#8
4298,34,#8
1570,34,#8
4313,34,#8
3638,34,#8
3196,34,#8
1080,34,#8
1045,34,#8
575,34,#8
1840,34,#8
697,34,#8
1446,34,#8
1486,34,#9
1763,34,#9
3516,34,#9
2797,34,#9
4520,34,#9
3518,34,#9
3515,34,#9
3310,34,#9
1750,34,#9
2795,34,#9
2796,34,#9
2376,34,#9
4603,34,#9
958,34,#9
4602,34,#9
467,34,#9
3513,34,#9
1047,34,#9
1721,34,#10
2097,34,#10
1719,34,#10
4245,34,#10
94,34,#10
4787,34,#10
223,34,#10
1731,34,#10
1722,34,#10
4731,34,#10
3299,34,#10
2435,34,#10
2247,34,#10
2246,34,#10
3431,34,#10
3298,34,#10
3304,34,#10
518,34,#10
1720,34,#10
182,34,#11
3145,34,#11
3928,34,#11
4491,34,#11
1380,34,#11
2034,34,#11
3049,34,#11
561,34,#11
562,34,#11
4012,34,#11
1965,34,#11
2304,34,#11
2720,34,#11
1919,34,#11
3059,34,#11
1376,34,#11
2449,34,#11
3564,34,#11
2568,34,#11
1805,34,#11
4648,34,#12
1411,34,#12
2117,34,#12
1105,34,#12
2708,34,#12
1656,34,#12
3561,34,#12
371,34,#12
3727,34,#12
1106,34,#12
3655,34,#12
2027,34,#12
1241,34,#12
3540,34,#12
1324,34,#12
3366,34,#12
2094,34,#12
3486,34,#12
28,34,#13
3908,34,#13
20,34,#13
2356,34,#13
3290,34,#13
1738,34,#13
11,34,#13
3887,34,#13
2354,34,#13
1915,34,#13
3565,34,#13
4599,34,#13
4786,34,#13
1131,34,#13
4498,34,#13
475,34,#13
1042,34,#13
27,34,#13
1737,34,#13
2482,34,#14
1402,34,#14
1603,34,#14
2809,34,#14
1736,34,#14
887,34,#14
4633,34,#14
641,34,#14
800,34,#14
3916,34,#14
4355,34,#14
1827,34,#14
648,34,#14
1002,34,#14
3245,34,#14
3566,34,#14
92,34,#14
3287,34,#14
3543,34,#15
1756,34,#15
4034,34,#15
4208,34,#15
3869,34,#15
3544,34,#15
3562,34,#15
1280,34,#15
1067,34,#15
3559,34,#15
2576,34,#15
3475,34,#15
1130,34,#15
513,34,#15
55,34,#15
3550,34,#15
1739,34,#15
3471,34,#15
3870,34,#15
4197,34,#16
3314,34,#16
528,34,#16
3258,34,#16
3752,34,#16
272,34,#16
248,34,#16
3313,34,#16
1670,34,#16
3275,34,#16
3567,34,#16
219,34,#16
2754,34,#16
271,34,#16
1826,34,#16
3282,34,#16
18,34,#16
4048,34,#16
806,34,#16
269,35,emas
1203,35,emas
2401,35,emas
3334,35,emas
4476,35,emas
740,35,emas
914,35,emas
2736,35,emas
2806,35,emas
2595,35,emas
4183,35,emas
4381,35,emas
1943,35,emas
1209,35,emas
1872,35,emas
3860,35,emas
3932,35,emas
741,35,emas
913,35,emas
2637,35,perak
431,35,perak
4301,35,perak
3731,35,perak
1079,35,perak
4296,35,perak
2333,35,perak
4587,35,perak
69,35,perak
1982,35,perak
4276,35,perak
4689,35,perak
2698,35,perak
4339,35,perak
1439,35,perak
320,35,perak
1440,35,perak
377,35,perak
3136,35,perunggu
4008,35,perunggu
2270,35,perunggu
597,35,perunggu
2928,35,perunggu
1908,35,perunggu
2526,35,perunggu
4260,35,perunggu
4158,35,perunggu
2491,35,perunggu
202,35,perunggu
389,35,perunggu
3982,35,perunggu
1153,35,perunggu
1529,35,perunggu
2137,35,perunggu
2380,35,perunggu
4593,35,perunggu
3224,35,#4
3545,35,#4
4327,35,#4
1794,35,#4
3506,35,#4
107,35,#4
491,35,#4
2940,35,#4
3920,35,#4
1946,35,#4
214,35,#4
3595,35,#4
748,35,#4
2456,35,#4
1294,35,#4
2457,35,#4
2684,35,#4
3521,35,#4
512,35,#5
3816,35,#5
3240,35,#5
3910,35,#5
1610,35,#5
4428,35,#5
1685,35,#5
2360,35,#5
3807,35,#5
1435,35,#5
3208,35,#5
3268,35,#5
1681,35,#5
4751,35,#5
442,35,#5
1700,35,#5
2784,35,#5
821,35,#5
3776,35,#5
3233,35,#5
895,35,#6
2756,35,#6
4617,35,#6
1269,35,#6
1149,35,#6
283,35,#6
3913,35,#6
1554,35,#6
1284,35,#6
999,35,#6
2204,35,#6
2904,35,#6
4051,35,#6
3947,35,#6
2331,35,#6
3630,35,#6
3954,35,#6
1569,35,#6
1304,35,#6
2212,35,#7
1454,35,#7
2203,35,#7
1313,35,#7
3711,35,#7
886,35,#7
2142,35,#7
1920,35,#7
2085,35,#7
482,35,#7
72,35,#7
1868,35,#7
4134,35,#7
4526,35,#7
3384,35,#7
1909,35,#7
1976,35,#7
3900,35,#7
4096,35,#7
750,35,#8
2828,35,#8
944,35,#8
945,35,#8
4713,35,#8
947,35,#8
2827,35,#8
2842,35,#8
3092,35,#8
2536,35,#8
751,35,#8
2268,35,#8
1753,35,#8
373,35,#8
2570,35,#8
2087,35,#8
729,35,#8
2591,35,#8
3950,35,#8
2744,35,#9
3165,35,#9
2215,35,#9
874,35,#9
903,35,#9
2279,35,#9
4217,35,#9
2445,35,#9
695,35,#9
1210,35,#9
2993,35,#9
1176,35,#9
4295,35,#9
126,35,#9
873,35,#9
1647,35,#9
875,35,#9
4320,35,#9
4088,35,#9
396,35,#10
2258,35,#10
2745,35,#10
864,35,#10
3109,35,#10
2804,35,#10
3153,35,#10
2743,35,#10
1441,35,#10
1777,35,#10
2275,35,#10
4563,35,#10
3763,35,#10
2274,35,#10
256,35,#10
1863,35,#10
3200,35,#10
1555,35,#10
404,35,#10
4425,35,#11
3162,35,#11
3563,35,#11
3422,35,#11
816,35,#11
1274,35,#11
4460,35,#11
823,35,#11
856,35,#11
1945,35,#11
4496,35,#11
990,35,#11
623,35,#11
3745,35,#11
810,35,#11
824,35,#11
1742,35,#11
757,35,#12
1016,35,#12
2734,35,#12
1275,35,#12
3634,35,#12
3789,35,#12
3227,35,#12
3500,35,#12
2200,35,#12
1551,35,#12
534,35,#12
507,35,#12
2972,35,#12
3691,35,#12
1664,35,#12
1272,35,#12
3377,35,#12
2996,35,#12
3438,36,emas
3402,36,emas
2769,36,emas
1194,36,emas
3746,36,emas
1195,36,emas
2770,36,emas
1623,36,emas
3018,36,emas
1668,36,emas
3189,36,emas
2718,36,emas
2479,36,emas
4139,36,emas
4360,36,emas
4142,36,emas
979,36,perak
2047,36,perak
2668,36,perak
4037,36,perak
2194,36,perak
2184,36,perak
2154,36,perak
3778,36,perak
2206,36,perak
4390,36,perak
346,36,perak
3883,36,perak
2723,36,perak
848,36,perak
2952,36,perak
1913,36,perak
1549,36,perunggu
2089,36,perunggu
178,36,perunggu
3832,36,perunggu
63,36,perunggu
1769,36,perunggu
31,36,perunggu
83,36,perunggu
140,36,perunggu
1729,36,perunggu
3179,36,perunggu
937,36,perunggu
2285,36,perunggu
938,36,perunggu
1917,36,perunggu
621,36,#4
3432,36,#4
622,36,#4
2183,36,#4
3363,36,#4
4207,36,#4
4386,36,#4
3010,36,#4
3180,36,#4
2383,36,#4
2424,36,#4
988,36,#4
640,36,#4
1051,36,#4
145,36,#4
4501,36,#4
4502,36,#4
4672,36,#5
14,36,#5
97,36,#5
3259,36,#5
3260,36,#5
1733,36,#5
3541,36,#5
4696,36,#5
4044,36,#5
3242,36,#5
117,36,#5
96,36,#5
2235,36,#5
225,36,#5
3265,36,#5
3243,36,#5
4553,36,#6
3946,36,#6
4036,36,#6
3665,36,#6
2417,36,#6
2414,36,#6
2768,36,#6
4422,36,#6
840,36,#6
1628,36,#6
4464,36,#6
1443,36,#6
4133,36,#6
207,36,#6
2066,36,#7
3068,36,#7
1355,36,#7
940,36,#7
342,36,#7
4038,36,#7
1606,36,#7
4423,36,#7
1351,36,#7
2679,36,#7
136,36,#7
1998,36,#7
2067,36,#7
3557,36,#7
2724,36,#7
2241,36,#7
4680,36,#8
519,36,#8
3361,36,#8
1180,36,#8
3125,36,#8
1028,36,#8
3415,36,#8
4576,36,#8
3448,36,#8
2712,36,#8
2699,36,#8
1711,36,#8
4514,36,#8
1093,36,#8
2239,36,#8
3774,36,#8
1058,36,#9
2655,36,#9
1050,36,#9
2938,36,#9
2714,36,#9
4828,36,#9
3011,36,#9
2114,36,#9
2711,36,#9
3443,36,#9
4405,36,#9
1831,36,#9
2925,36,#9
4546,36,#9
66,36,#10
569,36,#10
3607,36,#10
3840,36,#10
1493,36,#10
3641,36,#10
564,36,#10
4822,36,#10
2425,36,#10
1442,36,#10
3797,36,#10
4823,36,#10
3190,36,#10
2483,36,#10
3007,36,#10
1121,36,#10
565,36,#10
4290,36,#11
2404,36,#11
4455,36,#11
3333,36,#11
4114,36,#11
48,36,#11
4106,36,#11
2000,36,#11
922,36,#11
1686,36,#11
1691,36,#11
4306,36,#11
3331,36,#11
4195,36,#11
1339,36,#12
1342,36,#12
3408,36,#12
1023,36,#12
1745,36,#12
3574,36,#12
2678,36,#12
358,36,#12
1583,36,#12
3640,36,#12
1466,36,#12
1888,36,#12
2552,36,#12
3407,36,#12
2127,36,#12
4550,37,emas
2861,37,emas
4240,37,emas
3484,37,emas
4238,37,emas
4126,37,emas
2232,37,emas
2422,37,emas
4573,37,emas
2281,37,emas
2942,37,emas
701,37,emas
3960,37,emas
1665,37,emas
4342,37,emas
2493,37,perak
3116,37,perak
239,37,perak
831,37,perak
898,37,perak
1559,37,perak
885,37,perak
2490,37,perak
3552,37,perak
4293,37,perak
3624,37,perak
1270,37,perak
3546,37,perak
2692,37,perak
3990,37,perak
2541,37,perak
1641,37,perak
3952,37,perunggu
3988,37,perunggu
1659,37,perunggu
408,37,perunggu
2271,37,perunggu
2596,37,perunggu
263,37,perunggu
3138,37,perunggu
2420,37,perunggu
4475,37,perunggu
2649,37,perunggu
3173,37,perunggu
1216,37,perunggu
3806,37,perunggu
3158,37,perunggu
2045,37,#4
3463,37,#4
711,37,#4
2599,37,#4
1892,37,#4
3022,37,#4
1311,37,#4
3351,37,#4
2419,37,#4
4163,37,#4
1144,37,#4
1951,37,#4
3532,37,#4
4493,37,#4
2505,37,#5
2630,37,#5
2473,37,#5
625,37,#5
2134,37,#5
4292,37,#5
2364,37,#5
2312,37,#5
375,37,#5
3812,37,#5
4688,37,#5
3437,37,#5
1040,37,#5
1266,37,#5
3661,37,#6
3318,37,#6
390,37,#6
2369,37,#6
620,37,#6
1567,37,#6
3455,37,#6
4824,37,#6
3479,37,#6
3664,37,#6
2278,37,#6
1566,37,#6
3772,37,#6
916,37,#6
2370,37,#6
4572,37,#6
3663,37,#6
1451,37,#7
675,37,#7
2901,37,#7
4297,37,#7
1968,37,#7
314,37,#7
2472,37,#7
71,37,#7
3934,37,#7
1528,37,#7
1448,37,#7
2841,37,#7
1983,37,#7
3599,37,#7
2315,37,#7
3779,37,#7
243,37,#8
3110,37,#8
2603,37,#8
4649,37,#8
1200,37,#8
416,37,#8
4007,37,#8
2146,37,#8
422,37,#8
1950,37,#8
2261,37,#8
4581,37,#8
2140,37,#8
2046,37,#8
2968,37,#9
4574,37,#9
2581,37,#9
2157,37,#9
1049,37,#9
1660,37,#9
3344,37,#9
132,37,#9
2923,37,#9
3340,37,#9
802,37,#9
4216,37,#9
1138,37,#9
522,37,#9
2015,37,#10
1291,37,#10
1286,37,#10
2006,37,#10
3905,37,#10
3226,37,#10
1288,37,#10
607,37,#10
2448,37,#10
1292,37,#10
2014,37,#10
987,37,#10
626,37,#10
2007,37,#10
4516,37,#11
316,37,#11
1163,37,#11
3465,37,#11
4416,37,#11
309,37,#11
4294,37,#11
2790,37,#11
3349,37,#11
253,37,#11
300,37,#11
532,37,#11
2789,37,#11
1185,37,#11
1184,37,#11
3426,37,#12
2970,37,#12
728,37,#12
4129,37,#12
2786,37,#12
3132,37,#12
1947,37,#12
2471,37,#12
3615,37,#12
2737,37,#12
2199,37,#12
237,37,#12
2887,37,#12
210,37,#12
3217,37,#12
2010,38,emas
2476,38,emas
2063,38,emas
4359,38,emas
4357,38,emas
4067,38,emas
2092,38,emas
2185,38,emas
1009,38,emas
1399,38,emas
4418,38,emas
2385,38,emas
2043,38,emas
4215,38,emas
3684,38,emas
4385,38,emas
1078,38,emas
1398,38,emas
3021,38,perak
3033,38,perak
2725,38,perak
3440,38,perak
2048,38,perak
4358,38,perak
3613,38,perak
4324,38,perak
4433,38,perak
1548,38,perak
855,38,perak
2195,38,perak
2853,38,perak
2979,38,perak
1622,38,perak
2807,38,perak
3277,38,perak
1930,38,perak
2820,38,perunggu
32,38,perunggu
1629,38,perunggu
1587,38,perunggu
3958,38,perunggu
2814,38,perunggu
1630,38,perunggu
2460,38,perunggu
4202,38,perunggu
4250,38,perunggu
4078,38,perunggu
3735,38,perunggu
298,38,perunggu
4590,38,perunggu
4249,38,perunggu
143,38,#4
2084,38,#4
4647,38,#4
3729,38,#4
3647,38,#4
265,38,#4
2095,38,#4
1489,38,#4
2838,38,#4
2835,38,#4
2703,38,#4
2837,38,#4
2030,38,#4
2839,38,#4
639,38,#4
1112,38,#4
1746,38,#4
679,38,#4
2627,38,#5
4354,38,#5
472,38,#5
2054,38,#5
1390,38,#5
764,38,#5
1469,38,#5
3409,38,#5
189,38,#5
1352,38,#5
4578,38,#5
468,38,#5
425,38,#5
2629,38,#5
4559,38,#5
4429,38,#5
3081,38,#5
3367,38,#5
465,38,#5
2452,38,#6
4430,38,#6
902,38,#6
1877,38,#6
4435,38,#6
3047,38,#6
3353,38,#6
2108,38,#6
1104,38,#6
1855,38,#6
615,38,#6
447,38,#6
2438,38,#6
1400,38,#6
4387,38,#6
360,38,#6
1958,38,#6
3393,38,#7
1844,38,#7
971,38,#7
1849,38,#7
4785,38,#7
3885,38,#7
3930,38,#7
1884,38,#7
3669,38,#7
974,38,#7
3526,38,#7
2569,38,#7
2535,38,#7
4372,38,#7
894,38,#7
4627,38,#7
4391,38,#7
1462,38,#7
4446,38,#8
2125,38,#8
3411,38,#8
4421,38,#8
2783,38,#8
3410,38,#8
2681,38,#8
3974,38,#8
1340,38,#8
4440,38,#8
3029,38,#8
2676,38,#8
87,38,#8
4271,38,#8
4443,38,#8
82,38,#8
543,38,#8
1774,38,#8
3305,38,#9
361,38,#9
1858,38,#9
19,38,#9
646,38,#9
2303,38,#9
4338,38,#9
3052,38,#9
3889,38,#9
932,38,#9
3386,38,#9
4795,38,#9
3487,38,#9
3936,38,#9
1300,38,#9
699,38,#9
975,38,#10
4403,38,#10
2055,38,#10
3056,38,#10
959,38,#10
2441,38,#10
4080,38,#10
4035,38,#10
3658,38,#10
1957,38,#10
3151,38,#10
579,38,#10
2069,38,#10
3652,38,#10
2533,38,#10
559,38,#10
3392,38,#10
471,38,#11
1465,38,#11
3037,38,#11
2677,38,#11
4140,38,#11
612,38,#11
4569,38,#11
3476,38,#11
284,38,#11
1464,38,#11
1415,38,#11
912,38,#11
1147,38,#11
1281,38,#11
4557,38,#11
780,38,#11
4402,38,#11
663,38,#11
1053,38,#12
4029,38,#12
928,38,#12
4136,38,#12
781,38,#12
1879,38,#12
3926,38,#12
4143,38,#12
3383,38,#12
643,38,#12
2100,38,#12
2547,38,#12
2228,38,#12
610,38,#12
4033,38,#12
1714,38,#12
1643,38,#12
2801,38,#12
1804,38,#12
411,39,emas
2733,39,emas
1427,39,emas
2612,39,emas
4643,39,emas
4707,39,emas
3785,39,emas
1346,39,emas
2892,39,emas
3962,39,emas
1426,39,emas
2076,39,emas
2961,39,emas
3674,39,emas
2920,39,emas
2498,39,emas
3673,39,emas
1988,39,perak
604,39,perak
2618,39,perak
4710,39,perak
4703,39,perak
3468,39,perak
1698,39,perak
4815,39,perak
4613,39,perak
3112,39,perak
1987,39,perak
4770,39,perak
4677,39,perak
4620,39,perak
1990,39,perak
2009,39,perak
384,39,perak
4170,39,perunggu
89,39,perunggu
4517,39,perunggu
80,39,perunggu
88,39,perunggu
2879,39,perunggu
910,39,perunggu
3831,39,perunggu
4567,39,perunggu
4160,39,perunggu
1283,39,perunggu
2469,39,perunggu
2131,39,perunggu
2873,39,perunggu
2168,39,perunggu
4818,39,perunggu
2192,39,#4
1000,39,#4
38,39,#4
791,39,#4
2135,39,#4
1224,39,#4
1211,39,#4
252,39,#4
4525,39,#4
3169,39,#4
533,39,#4
106,39,#4
4227,39,#4
2577,39,#4
1179,39,#4
287,39,#4
2690,39,#4
1662,39,#4
702,39,#4
866,39,#5
673,39,#5
306,39,#5
1558,39,#5
3646,39,#5
2747,39,#5
227,39,#5
1642,39,#5
4221,39,#5
2213,39,#5
1904,39,#5
2032,39,#5
2248,39,#5
3784,39,#5
4310,39,#5
2896,39,#5
3758,39,#5
1557,39,#5
2373,39,#6
292,39,#6
3436,39,#6
4050,39,#6
571,39,#6
409,39,#6
2610,39,#6
2542,39,#6
794,39,#6
3352,39,#6
4180,39,#6
762,39,#6
1213,39,#6
4571,39,#6
1347,39,#6
4239,39,#6
1979,39,#6
2600,39,#6
2486,39,#7
3980,39,#7
2151,39,#7
2685,39,#7
2882,39,#7
554,39,#7
2971,39,#7
897,39,#7
618,39,#7
2633,39,#7
552,39,#7
4645,39,#7
547,39,#7
141,39,#7
871,39,#7
3596,39,#7
2502,39,#8
393,39,#8
1616,39,#8
3998,39,#8
302,39,#8
4003,39,#8
796,39,#8
4332,39,#8
1813,39,#8
1525,39,#8
1696,39,#8
1381,39,#8
4188,39,#8
2586,39,#8
1384,39,#8
3220,39,#8
39,39,#9
3134,39,#9
483,39,#9
3101,39,#9
672,39,#9
2751,39,#9
277,39,#9
481,39,#9
1165,39,#9
2529,39,#9
198,39,#9
4182,39,#9
2309,39,#9
2242,39,#9
1214,39,#9
2316,39,#9
1122,39,#10
4733,39,#10
3235,39,#10
4773,39,#10
1651,39,#10
4101,39,#10
3188,39,#10
4099,39,#10
2229,39,#10
2778,39,#10
3912,39,#10
2227,39,#10
297,39,#10
3915,39,#10
3234,39,#10
3803,39,#10
370,39,#11
766,39,#11
4224,39,#11
1107,39,#11
2412,39,#11
3548,39,#11
1041,39,#11
3590,39,#11
4273,39,#11
1259,39,#11
3489,39,#11
1617,39,#11
3547,39,#11
2912,39,#11
2289,39,#11
3706,39,#11
2290,39,#11
756,39,#12
1223,39,#12
3172,39,#12
3587,39,#12
4720,39,#12
3668,39,#12
1457,39,#12
4555,39,#12
1592,39,#12
3023,39,#12
1308,39,#12
1781,39,#12
2691,39,#12
130,39,#12
998,39,#12
4336,39,#12
3024,39,#12
4108,40,emas
281,40,emas
3996,40,emas
876,40,emas
2906,40,emas
3847,40,emas
2749,40,emas
2017,40,emas
4609,40,emas
2715,40,emas
262,40,emas
3077,40,emas
500,40,emas
4322,40,emas
4508,40,perak
1639,40,perak
3357,40,perak
3911,40,perak
3191,40,perak
115,40,perak
3804,40,perak
1680,40,perak
4172,40,perak
3897,40,perak
3966,40,perak
4287,40,perak
4308,40,perak
9,40,perak
2475,40,perunggu
3730,40,perunggu
2335,40,perunggu
548,40,perunggu
935,40,perunggu
4630,40,perunggu
3724,40,perunggu
1577,40,perunggu
2549,40,perunggu
3728,40,perunggu
3205,40,perunggu
4700,40,perunggu
1725,40,perunggu
2012,40,perunggu
1650,40,perunggu
1726,40,perunggu
541,40,perunggu
4636,40,perunggu
2197,40,perunggu
2075,40,perunggu
3213,40,perunggu
3501,40,#5
487,40,#5
4551,40,#5
2365,40,#5
4025,40,#5
228,40,#5
490,40,#5
334,40,#5
2825,40,#5
3043,40,#5
435,40,#5
841,40,#5
1475,40,#5
3003,40,#5
2262,40,#5
3633,40,#5
3218,40,#5
3783,40,#5
398,40,#5
1749,40,#5
4398,40,#5
1113,40,#5
1251,40,#5
3197,40,#7
2903,40,#7
3199,40,#7
4241,40,#7
3369,40,#7
148,40,#7
4115,40,#7
1043,40,#7
2351,40,#7
1586,40,#7
1799,40,#7
4009,40,#7
1070,40,#7
3303,40,#7
983,40,#7
4090,40,#7
3306,40,#7
251,40,#7
2264,40,#9
2657,40,#9
3154,40,#9
3941,40,#9
4605,40,#9
5,40,#9
836,40,#9
2311,40,#9
755,40,#9
317,40,#9
469,40,#9
1414,40,#9
4071,40,#9
2499,40,#9
454,40,#9
909,40,#9
99,40,#9
3924,40,#9
973,40,#9
4479,40,#9
3457,40,#9
1277,40,#9
1276,40,#9
4192,40,#9
4536,40,#9
1515,40,#9
2478,40,#9
2477,40,#9
4305,40,#9
1758,40,#9
4396,40,#9
1471,40,#9
4107,40,#9
3089,40,#9
1510,40,#9
3754,40,#9
1775,40,#9
4426,40,#9
539,40,#9
4674,40,#9
3906,40,#9
3659,40,#9
34,40,#9
1265,40,#9
2224,40,#9
1588,40,#9
953,40,#9
4697,40,#9
40,40,#9
3492,40,#9
2159,40,#9
3964,40,#9
2023,40,#9
2943,40,#9
1591,40,#9
4466,40,#9
1416,40,#9
3478,40,#9
3149,40,#9
1939,40,#9
4485,40,#9
1365,40,#9
2293,40,#9
3293,40,#9
3917,40,#9
4537,40,#9
3181,40,#9
1735,40,#9
3296,40,#17
2772,40,#17
3264,40,#17
445,40,#17
60,40,#17
3773,40,#17
4268,40,#17
4265,40,#17
567,40,#17
2430,40,#17
493,40,#17
4825,40,#17
523,40,#17
4193,40,#17
1238,40,#17
59,40,#17
2355,40,#17
460,40,#17
540,40,#17
1247,40,#17
1544,40,#17
4483,40,#17
4664,41,emas
3702,41,emas
4409,41,emas
4798,41,emas
2467,41,emas
4084,41,perak
49,41,perak
3849,41,perak
3503,41,perak
1018,41,perak
2980,41,perunggu
78,41,perunggu
169,41,perunggu
946,41,perunggu
2500,41,perunggu
4164,41,#4
2764,41,#4
2221,41,#4
3715,41,#4
2867,41,#4
1585,41,#5
2462,41,#5
4797,41,#5
4698,41,#5
966,41,#5
102,41,#6
2815,41,#6
768,41,#6
2191,41,#6
2656,41,#6
1015,41,#7
246,41,#7
4523,41,#7
2374,41,#7
2917,41,#7
1309,41,#8
4075,41,#8
3295,41,#8
276,41,#8
1800,41,#8
2877,41,#9
4561,41,#9
991,41,#9
4167,41,#9
3423,41,#9
310,41,#10
1780,41,#10
3216,41,#10
3600,41,#10
3921,41,#10
4016,41,#11
1231,41,#11
2572,41,#11
3670,41,#11
1974,41,#11
924,41,#12
4161,41,#12
2143,41,#12
2367,41,#12
58,41,#12
387,41,#13
949,41,#13
247,41,#13
1619,41,#13
1196,41,#13
2463,41,#14
2052,41,#14
1334,41,#14
29,41,#14
295,41,#14
4110,42,emas
3856,42,emas
3272,42,emas
1850,42,emas
779,42,emas
4432,42,emas
1889,42,emas
4367,42,emas
1635,42,emas
3737,42,perak
3509,42,perak
3945,42,perak
3873,42,perak
1498,42,perak
1854,42,perak
1901,42,perak
3170,42,perak
1027,42,perak
1672,42,perunggu
3398,42,perunggu
843,42,perunggu
877,42,perunggu
832,42,perunggu
3653,42,perunggu
1301,42,perunggu
3679,42,perunggu
3800,42,perunggu
572,42,#4
3044,42,#4
3507,42,#4
2522,42,#4
3070,42,#4
1425,42,#4
4635,42,#4
4463,42,#4
2065,42,#4
3184,42,#5
2520,42,#5
627,42,#5
896,42,#5
2944,42,#5
3288,42,#5
1395,42,#5
1397,42,#5
65,42,#5
557,42,#6
4404,42,#6
4200,42,#6
193,42,#6
1838,42,#6
1842,42,#6
381,42,#6
383,42,#6
2323,42,#6
3036,42,#7
1857,42,#7
1190,42,#7
3925,42,#7
981,42,#7
1474,42,#7
2551,42,#7
4579,42,#7
161,42,#7
3391,43,emas
2186,43,emas
3147,43,emas
2567,43,emas
3536,43,perak
2625,43,perak
4370,43,perak
3035,43,perak
3527,43,perunggu
970,43,perunggu
3034,43,perunggu
1422,43,perunggu
3041,43,#4
1520,43,#4
1537,43,#4
3388,43,#4
4209,43,#5
4063,43,#5
349,43,#5
862,43,#5
1843,43,#6
1358,43,#6
190,43,#6
1590,43,#7
3368,43,#7
1136,43,#7
3802,43,#7
4353,43,#8
1582,43,#8
580,43,#8
4325,43,#8
2042,43,#9
4388,43,#9
3601,43,#9
2207,43,#9
2544,44,emas
1378,44,emas
4458,44,emas
2386,44,emas
2659,44,perak
2664,44,perak
338,44,perak
1500,44,perak
1056,44,perunggu
3015,44,perunggu
3223,44,perunggu
1322,44,perunggu
4362,44,#4
698,44,#4
3054,44,#4
1561,44,#4
428,44,#5
3066,44,#5
4392,44,#5
3280,44,#5
1054,44,#6
1894,44,#6
4028,44,#6
3064,44,#6
3187,44,#7
255,44,#7
4462,44,#7
2044,44,#7
2426,44,#8
1900,44,#8
2064,44,#8
1252,44,#8
2558,44,#9
348,44,#9
1396,44,#9
1784,44,#9
2761,45,emas
3867,45,emas
329,45,emas
2881,45,emas
70,45,emas
273,45,emas
1786,45,emas
4144,45,emas
4568,45,emas
1971,45,perak
691,45,perak
3091,45,perak
2249,45,perak
506,45,perak
4262,45,perak
2421,45,perak
35,45,perak
2411,45,perak
1654,45,perunggu
3865,45,perunggu
1697,45,perunggu
1202,45,perunggu
2513,45,perunggu
1306,45,perunggu
1634,45,perunggu
415,45,perunggu
1671,45,perunggu
2280,45,#4
671,45,#4
1483,45,#4
1864,45,#4
1516,45,#4
3995,45,#4
3576,45,#4
1648,45,#4
3267,45,#5
2864,45,#5
2750,45,#5
3770,45,#5
3102,45,#5
865,45,#5
3531,45,#5
788,45,#5
3461,45,#5
1517,45,#6
2593,45,#6
232,45,#6
105,45,#6
1152,45,#6
4130,45,#6
230,45,#6
4548,45,#6
1189,45,#6
3330,45,#7
734,45,#7
870,45,#7
3986,45,#7
1432,45,#7
2231,45,#7
4171,45,#7
3456,45,#7
4191,45,#7
2964,46,emas
1676,46,emas
4412,46,emas
583,46,emas
1657,46,perak
1264,46,perak
3927,46,perak
3762,46,perak
1846,46,perunggu
3671,46,perunggu
982,46,perunggu
2334,46,perunggu
70,46,#4
2881,46,#4
2761,46,#4
273,46,#4
1205,46,#5
2319,46,#5
923,46,#5
2256,46,#5
4118,46,#6
4660,46,#6
4809,46,#6
